	SampleID	Phylum	RA	TreatmentID	Site	Sitetre	Treatment	Soiltype	ComTreament	Comparts	SiteCom	Maize.variety	Growing.day
10416	SECCNPK3	Others	0.22	NPK3	CC	CCNPK	NPK	BSA	SECCNPK	SE	CCSE	LY66	115d
10417	SECCNPKM1	Abditibacteriota	0.09	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10418	SECCNPKM1	Acidobacteriota	0.34	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10419	SECCNPKM1	Actinobacteriota	1.28	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10420	SECCNPKM1	Bacteroidota	0.69	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10421	SECCNPKM1	Chloroflexi	0.02	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10422	SECCNPKM1	Deinococcota	15.92	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10423	SECCNPKM1	Firmicutes	1.32	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10424	SECCNPKM1	Gemmatimonadota	0.23	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10425	SECCNPKM1	Myxococcota	0.03	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10426	SECCNPKM1	Nitrospirota	0	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10427	SECCNPKM1	Alphaproteobacteria	3.94	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10428	SECCNPKM1	Gammaproteobacteria	75.95	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10429	SECCNPKM1	unclassified	0.01	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10430	SECCNPKM1	Others	0.18	NPKM1	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10431	SECCNPKM2	Abditibacteriota	0.11	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10432	SECCNPKM2	Acidobacteriota	0.31	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10433	SECCNPKM2	Actinobacteriota	1.78	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10434	SECCNPKM2	Bacteroidota	0.95	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10435	SECCNPKM2	Chloroflexi	0.05	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10436	SECCNPKM2	Deinococcota	0.51	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10437	SECCNPKM2	Firmicutes	0.91	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10438	SECCNPKM2	Gemmatimonadota	0	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10439	SECCNPKM2	Myxococcota	0.08	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10440	SECCNPKM2	Nitrospirota	0.02	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10441	SECCNPKM2	Alphaproteobacteria	11.14	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10442	SECCNPKM2	Gammaproteobacteria	81.74	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10443	SECCNPKM2	unclassified	0	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10444	SECCNPKM2	Others	2.38	NPKM2	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10445	SECCNPKM3	Abditibacteriota	0.01	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10446	SECCNPKM3	Acidobacteriota	0.11	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10447	SECCNPKM3	Actinobacteriota	0.26	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10448	SECCNPKM3	Bacteroidota	0.03	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10449	SECCNPKM3	Chloroflexi	0.01	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10450	SECCNPKM3	Deinococcota	0.79	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10451	SECCNPKM3	Firmicutes	75.74	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10452	SECCNPKM3	Gemmatimonadota	0	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10453	SECCNPKM3	Myxococcota	0.02	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10454	SECCNPKM3	Nitrospirota	0.01	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10455	SECCNPKM3	Alphaproteobacteria	1.79	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10456	SECCNPKM3	Gammaproteobacteria	21.17	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10457	SECCNPKM3	unclassified	0.02	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10458	SECCNPKM3	Others	0.04	NPKM3	CC	CCNPKM	NPKM	BSA	SECCNPKM	SE	CCSE	LY66	115d
10459	SEHLCK1	Abditibacteriota	0	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10460	SEHLCK1	Acidobacteriota	4.04	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10461	SEHLCK1	Actinobacteriota	3.99	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10462	SEHLCK1	Bacteroidota	2.26	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10463	SEHLCK1	Chloroflexi	3.21	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10464	SEHLCK1	Deinococcota	4.1	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10465	SEHLCK1	Firmicutes	1.2	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10466	SEHLCK1	Gemmatimonadota	0.65	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10467	SEHLCK1	Myxococcota	0.84	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10468	SEHLCK1	Nitrospirota	0.36	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10469	SEHLCK1	Alphaproteobacteria	6.48	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10470	SEHLCK1	Gammaproteobacteria	71.3	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10471	SEHLCK1	unclassified	0.01	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10472	SEHLCK1	Others	1.55	CK1	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10473	SEHLCK2	Abditibacteriota	0	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10474	SEHLCK2	Acidobacteriota	2.85	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10475	SEHLCK2	Actinobacteriota	3	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10476	SEHLCK2	Bacteroidota	1.04	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10477	SEHLCK2	Chloroflexi	0.36	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10478	SEHLCK2	Deinococcota	2.17	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10479	SEHLCK2	Firmicutes	1.28	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10480	SEHLCK2	Gemmatimonadota	0.64	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10481	SEHLCK2	Myxococcota	0.78	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10482	SEHLCK2	Nitrospirota	0.46	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10483	SEHLCK2	Alphaproteobacteria	4.87	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10484	SEHLCK2	Gammaproteobacteria	81.55	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10485	SEHLCK2	unclassified	0.01	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10486	SEHLCK2	Others	0.99	CK2	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10487	SEHLCK3	Abditibacteriota	0	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10488	SEHLCK3	Acidobacteriota	4.17	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10489	SEHLCK3	Actinobacteriota	2.72	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10490	SEHLCK3	Bacteroidota	0.3	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10491	SEHLCK3	Chloroflexi	3.88	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10492	SEHLCK3	Deinococcota	3	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10493	SEHLCK3	Firmicutes	5.34	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10494	SEHLCK3	Gemmatimonadota	0.35	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10495	SEHLCK3	Myxococcota	0.59	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10496	SEHLCK3	Nitrospirota	0.19	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10497	SEHLCK3	Alphaproteobacteria	3.52	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10498	SEHLCK3	Gammaproteobacteria	74.98	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10499	SEHLCK3	unclassified	0.03	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10500	SEHLCK3	Others	0.95	CK3	HL	HLCK	CK	BSA	SEHLCK	SE	HLSE	KW6	102d
10501	SEHLNPK1	Abditibacteriota	0	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10502	SEHLNPK1	Acidobacteriota	5.52	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10503	SEHLNPK1	Actinobacteriota	3.75	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10504	SEHLNPK1	Bacteroidota	0.56	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10505	SEHLNPK1	Chloroflexi	0.5	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10506	SEHLNPK1	Deinococcota	2.63	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10507	SEHLNPK1	Firmicutes	3.89	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10508	SEHLNPK1	Gemmatimonadota	0.56	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10509	SEHLNPK1	Myxococcota	1.04	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10510	SEHLNPK1	Nitrospirota	0.16	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10511	SEHLNPK1	Alphaproteobacteria	5.59	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10512	SEHLNPK1	Gammaproteobacteria	75.19	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10513	SEHLNPK1	unclassified	0.03	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10514	SEHLNPK1	Others	0.58	NPK1	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10515	SEHLNPK2	Abditibacteriota	0	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10516	SEHLNPK2	Acidobacteriota	0.26	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10517	SEHLNPK2	Actinobacteriota	0.33	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10518	SEHLNPK2	Bacteroidota	0.03	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10519	SEHLNPK2	Chloroflexi	0.12	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10520	SEHLNPK2	Deinococcota	0.29	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10521	SEHLNPK2	Firmicutes	0.32	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10522	SEHLNPK2	Gemmatimonadota	0.04	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10523	SEHLNPK2	Myxococcota	0.04	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10524	SEHLNPK2	Nitrospirota	0.02	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10525	SEHLNPK2	Alphaproteobacteria	0.56	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10526	SEHLNPK2	Gammaproteobacteria	97.91	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10527	SEHLNPK2	unclassified	0	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10528	SEHLNPK2	Others	0.06	NPK2	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10529	SEHLNPK3	Abditibacteriota	0	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10530	SEHLNPK3	Acidobacteriota	0.1	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10531	SEHLNPK3	Actinobacteriota	0.29	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10532	SEHLNPK3	Bacteroidota	0.02	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10533	SEHLNPK3	Chloroflexi	0.12	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10534	SEHLNPK3	Deinococcota	0.22	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10535	SEHLNPK3	Firmicutes	0.34	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10536	SEHLNPK3	Gemmatimonadota	0.02	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10537	SEHLNPK3	Myxococcota	0.02	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10538	SEHLNPK3	Nitrospirota	0.01	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10539	SEHLNPK3	Alphaproteobacteria	0.25	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10540	SEHLNPK3	Gammaproteobacteria	98.55	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10541	SEHLNPK3	unclassified	0	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10542	SEHLNPK3	Others	0.04	NPK3	HL	HLNPK	NPK	BSA	SEHLNPK	SE	HLSE	KW6	102d
10543	SEHLNPKM1	Abditibacteriota	0	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10544	SEHLNPKM1	Acidobacteriota	0.08	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10545	SEHLNPKM1	Actinobacteriota	0.34	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10546	SEHLNPKM1	Bacteroidota	0.02	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10547	SEHLNPKM1	Chloroflexi	0.09	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10548	SEHLNPKM1	Deinococcota	0.19	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10549	SEHLNPKM1	Firmicutes	0.31	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10550	SEHLNPKM1	Gemmatimonadota	0.02	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10551	SEHLNPKM1	Myxococcota	0.02	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10552	SEHLNPKM1	Nitrospirota	0.01	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10553	SEHLNPKM1	Alphaproteobacteria	0.2	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10554	SEHLNPKM1	Gammaproteobacteria	98.67	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10555	SEHLNPKM1	unclassified	0	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10556	SEHLNPKM1	Others	0.04	NPKM1	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10557	SEHLNPKM2	Abditibacteriota	0	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10558	SEHLNPKM2	Acidobacteriota	0.08	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10559	SEHLNPKM2	Actinobacteriota	0.23	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10560	SEHLNPKM2	Bacteroidota	0.02	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10561	SEHLNPKM2	Chloroflexi	0.08	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10562	SEHLNPKM2	Deinococcota	0.25	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10563	SEHLNPKM2	Firmicutes	0.29	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10564	SEHLNPKM2	Gemmatimonadota	0.02	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10565	SEHLNPKM2	Myxococcota	0.01	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10566	SEHLNPKM2	Nitrospirota	0.01	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10567	SEHLNPKM2	Alphaproteobacteria	0.27	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10568	SEHLNPKM2	Gammaproteobacteria	98.7	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10569	SEHLNPKM2	unclassified	0.01	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10570	SEHLNPKM2	Others	0.03	NPKM2	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10571	SEHLNPKM3	Abditibacteriota	0	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10572	SEHLNPKM3	Acidobacteriota	0.31	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10573	SEHLNPKM3	Actinobacteriota	0.95	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10574	SEHLNPKM3	Bacteroidota	0.45	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10575	SEHLNPKM3	Chloroflexi	0.28	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10576	SEHLNPKM3	Deinococcota	38.99	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10577	SEHLNPKM3	Firmicutes	2.37	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10578	SEHLNPKM3	Gemmatimonadota	0.04	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10579	SEHLNPKM3	Myxococcota	0.04	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10580	SEHLNPKM3	Nitrospirota	0.02	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10581	SEHLNPKM3	Alphaproteobacteria	2.45	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10582	SEHLNPKM3	Gammaproteobacteria	53.92	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10583	SEHLNPKM3	unclassified	0.04	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10584	SEHLNPKM3	Others	0.15	NPKM3	HL	HLNPKM	NPKM	BSA	SEHLNPKM	SE	HLSE	KW6	102d
10585	SEJXCK1	Abditibacteriota	0	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10586	SEJXCK1	Acidobacteriota	0.32	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10587	SEJXCK1	Actinobacteriota	0.18	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10588	SEJXCK1	Bacteroidota	0.18	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10589	SEJXCK1	Chloroflexi	0.04	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10590	SEJXCK1	Deinococcota	3.39	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10591	SEJXCK1	Firmicutes	3.72	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10592	SEJXCK1	Gemmatimonadota	0.02	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10593	SEJXCK1	Myxococcota	0.02	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10594	SEJXCK1	Nitrospirota	0	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10595	SEJXCK1	Alphaproteobacteria	1.9	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10596	SEJXCK1	Gammaproteobacteria	89.68	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10597	SEJXCK1	unclassified	0.01	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10598	SEJXCK1	Others	0.54	CK1	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10599	SEJXCK2	Abditibacteriota	0	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10600	SEJXCK2	Acidobacteriota	0.38	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10601	SEJXCK2	Actinobacteriota	0.55	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10602	SEJXCK2	Bacteroidota	0.02	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10603	SEJXCK2	Chloroflexi	0.09	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10604	SEJXCK2	Deinococcota	14.39	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10605	SEJXCK2	Firmicutes	0.87	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10606	SEJXCK2	Gemmatimonadota	0.02	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10607	SEJXCK2	Myxococcota	0.07	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10608	SEJXCK2	Nitrospirota	0.01	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10609	SEJXCK2	Alphaproteobacteria	1.18	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10610	SEJXCK2	Gammaproteobacteria	82.37	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10611	SEJXCK2	unclassified	0.01	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10612	SEJXCK2	Others	0.03	CK2	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10613	SEJXCK3	Abditibacteriota	0	CK3	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10614	SEJXCK3	Acidobacteriota	0.71	CK3	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10615	SEJXCK3	Actinobacteriota	0.37	CK3	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10616	SEJXCK3	Bacteroidota	0.03	CK3	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10617	SEJXCK3	Chloroflexi	2.53	CK3	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
10618	SEJXCK3	Deinococcota	13.55	CK3	JX	JXCK	CK	RSA	SEJXCK	SE	JXSE	YD13	77d
